Psum_TNPEN,-0.000473,0.000697
Csum_NLA,-0.000473,0.00122
Cmax_NLS,-0.000473,0.001048
Pstd_LOC,-0.000523,0.00106
Cmed_TNOS,-0.000523,0.000881
fork project,-0.000523,0.000122
Pmax_NEN,-0.000547,0.000812
Pmed_NPA,-0.000622,0.000452
Pmax_TNPEN,-0.000647,0.000965
Pmed_PUA,-0.000672,0.000868
Cmed_NLA,-0.000746,0.001017
Cstd_NL,-0.000746,0.000584
Pstd_CLOC,-0.000821,0.000489
Cstd_CLOC,-0.000821,0.000592
Pstd_PDA,-0.000871,0.001252
Cmax_DLOC,-0.00107,0.000602
Cmed_CBO,-0.001145,0.001233
Cmed_DLOC,-0.001319,0.000899
